,id,speaker,text,topic,token,polarity,subjectivity,certainty
1061,198,DONALD TRUMP,She wants everybody to be on government insurance where you wait six months for an operation that you need immediately.,climate change,"['want', 'everybody', 'be', 'government', 'insurance', 'wait', 'six', 'month', 'an', 'operation', 'need', 'immediately']",0.0,0.0,0.08333333333333333
1062,200,KAMALA HARRIS,And what we know is that it is very real,climate change,"['what', 'know', 'be', 'be', 'very', 'real']",0.26,0.39000000000000007,0.75
1063,200,KAMALA HARRIS,You ask anyone who lives in a state who has experienced these extreme weather occurrences who now is either being denied home insurance or is being jacked up,climate change,"['ask', 'anyone', 'who', 'live', 'a', 'state', 'who', 'have', 'experience', 'these', 'extreme', 'weather', 'occurrence', 'who', 'now', 'be', 'either', 'be', 'deny', 'home', 'insurance', 'be', 'be', 'jack', 'up']",0.005681818181818177,0.75,0.0
1064,200,KAMALA HARRIS,"You ask anybody who has been the victim of what that means in terms of losing their home, having nowhere to go",climate change,"['ask', 'anybody', 'who', 'have', 'be', 'the', 'victim', 'what', 'that', 'mean', 'term', 'lose', 'home', 'have', 'nowhere', 'go']",-0.19375,0.36875,1.0
1065,200,KAMALA HARRIS,We know that we can actually deal with this issue,climate change,"['know', 'can', 'actually', 'deal', 'this', 'issue']",0.0,0.1,0.0
1066,200,KAMALA HARRIS,The young people of America care deeply about this issue,climate change,"['the', 'young', 'person', 'america', 'care', 'deeply', 'this', 'issue']",0.05,0.4,1.0
1067,200,KAMALA HARRIS,"And I am proud that as vice president over the last four years, we have invested a trillion dollars in a clean energy economy while we have also increased domestic gas production to historic levels",climate change,"['be', 'proud', 'vice', 'president', 'the', 'last', 'four', 'year', 'have', 'invest', 'a', 'trillion', 'dollar', 'a', 'clean', 'energy', 'economy', 'have', 'also', 'increase', 'domestic', 'gas', 'production', 'historic', 'level']",0.23333333333333334,0.37333333333333335,0.75
1068,200,KAMALA HARRIS,"We have created over 800,000 new manufacturing jobs while I have been vice president",climate change,"['have', 'create', '800,000', 'new', 'manufacturing', 'job', 'have', 'be', 'vice', 'president']",0.13636363636363635,0.45454545454545453,0.75
1069,200,KAMALA HARRIS,We have invested in clean energy to the point that we are opening up factories around the world,climate change,"['have', 'invest', 'clean', 'energy', 'the', 'point', 'that', 'be', 'open', 'up', 'factory', 'the', 'world']",0.18333333333333335,0.6000000000000001,1.0
1070,200,KAMALA HARRIS,Donald Trump said he was going to create manufacturing jobs,climate change,"['donald', 'tramp', 'say', 'be', 'go', 'create', 'manufacturing', 'job']",0.0,0.0,1.0
1071,200,KAMALA HARRIS,He lost manufacturing jobs,climate change,"['lose', 'manufacturing', 'job']",0.0,0.0,1.0
1072,200,KAMALA HARRIS,"And I'm also proud to have the endorsement of the United Auto Workers and Shawn Fain, who also know that part of building a clean energy economy includes investing in American-made products, American automobiles",climate change,"['be', 'also', 'proud', 'have', 'the', 'endorsement', 'the', 'united', 'auto', 'workers', 'shown', 'fain', 'who', 'also', 'know', 'that', 'part', 'build', 'a', 'clean', 'energy', 'economy', 'include', 'investing', 'american-made', 'product', 'american', 'automobile']",0.3888888888888889,0.5666666666666668,0.75
1073,200,KAMALA HARRIS,"It includes growing what we can do around American manufacturing and opening up auto plants, not closing them like what happened under Donald Trump.",climate change,"['include', 'grow', 'what', 'can', 'do', 'american', 'manufacturing', 'open', 'up', 'auto', 'plant', 'not', 'close', 'like', 'what', 'happen', 'donald', 'tramp']",0.0,0.25,0.0
1074,202,DONALD TRUMP,"Let me just tell you, they lost 10,000 manufacturing jobs this last month",climate change,"['let', 'just', 'tell', 'lose', '10,000', 'manufacturing', 'job', 'this', 'last', 'month']",0.0,0.06666666666666667,0.75
1075,202,DONALD TRUMP,It's going -- they're all leaving,climate change,"['be', 'go', 'be', 'all', 'leave']",0.0,0.0,1.0
1076,202,DONALD TRUMP,They're building big auto plants in Mexico,climate change,"['be', 'build', 'big', 'auto', 'plant']",0.0,0.1,1.0
1077,202,DONALD TRUMP,In many cases owned by China,climate change,"['many', 'case', 'own']",0.55,0.75,0.5
1078,202,DONALD TRUMP,"They're building these massive plants, and they think they're going to sell their cars into the United States because of these people",climate change,"['be', 'build', 'these', 'massive', 'plant', 'think', 'be', 'go', 'sell', 'car', 'the', 'these', 'person']",0.0,1.0,1.0
1079,202,DONALD TRUMP,What they have given to China is unbelievable,climate change,"['what', 'have', 'give', 'be', 'unbelievable']",-0.25,1.0,1.0
1080,202,DONALD TRUMP,But we're not going to let that,climate change,"['be', 'not', 'go', 'let', 'that']",0.0,0.0,1.0
1081,202,DONALD TRUMP,We'll put tariffs on those cars so they can't come into our country,climate change,"['will', 'put', 'tariff', 'those', 'car', 'ca', 'not', 'come', 'country']",0.0,0.0,0.375
1082,202,DONALD TRUMP,"Because they will kill the United Auto Workers and any auto worker, whether it's in Detroit or South Carolina or any other place",climate change,"['will', 'kill', 'the', 'united', 'auto', 'workers', 'any', 'auto', 'worker', 'be', 'detroit', 'south', 'carolina', 'any', 'other', 'place']",-0.125,0.375,0.75
1083,202,DONALD TRUMP,What they've done to business and manufacturing in this country is horrible,climate change,"['what', 'have', 'do', 'business', 'manufacturing', 'this', 'country', 'be', 'horrible']",-1.0,1.0,1.0
1084,202,DONALD TRUMP,"We have nothing because they refuse -- you know, Biden doesn't go after people because supposedly China paid him millions of dollars",climate change,"['have', 'nothing', 'refuse', 'know', 'widen', 'do', 'not', 'go', 'person', 'supposedly', 'paid', 'million', 'dollar']",0.0,0.0,0.08333333333333333
1085,202,DONALD TRUMP,He's afraid to do it,climate change,"['be', 'afraid', 'do']",-0.6,0.9,1.0
1086,202,DONALD TRUMP,Between him and his son,climate change,['son'],0.0,0.0,1.0
1087,202,DONALD TRUMP,They get all this money from Ukraine,climate change,"['get', 'all', 'this', 'money']",0.0,0.0,1.0
1088,202,DONALD TRUMP,They get all this money from all of these different countries,climate change,"['get', 'all', 'this', 'money', 'all', 'these', 'different', 'country']",0.0,0.6,1.0
1089,202,DONALD TRUMP,"And then you wonder why is he so loyal to this one, that one Ukraine, China? Why is he? Why did he get 3 1/2 million dollars from the mayor of Moscow's wife? Why did he get -- why did she pay him 3 1/2 million dollars? This is a crooked administration, and they're selling our country down the tubes.",climate change,"['then', 'wonder', 'be', 'so', 'loyal', 'this', 'one', 'that', 'one', 'be', 'do', 'get', '3', '2', 'million', 'dollar', 'the', 'mayor', 'is', 'wife', 'do', 'get', 'do', 'pay', '3', '2', 'million', 'dollar', 'be', 'a', 'crooked', 'administration', 'be', 'sell', 'country', 'the', 'tube']",0.16666666666666666,0.4666666666666667,0.75
1090,206,KAMALA HARRIS,One that is focused on the future and the other that is focused on the past,closing statements,"['one', 'that', 'be', 'focus', 'the', 'future', 'the', 'other', 'that', 'be', 'focus', 'the', 'past']",-0.125,0.25,0.75
1091,206,KAMALA HARRIS,And an attempt to take us backward,closing statements,"['an', 'attempt', 'take', 'backward']",0.0,0.0,1.0
1092,206,KAMALA HARRIS,But we're not going back,closing statements,"['be', 'not', 'go', 'back']",0.0,0.0,1.0
1093,206,KAMALA HARRIS,And I do believe that the American people know we all have so much more in common than what separates us and we can chart a new way forward,closing statements,"['do', 'believe', 'the', 'american', 'person', 'know', 'all', 'have', 'so', 'much', 'more', 'common', 'what', 'separate', 'can', 'chart', 'a', 'new', 'way', 'forward']",0.08409090909090909,0.36363636363636365,0.3125
1094,206,KAMALA HARRIS,"And a vision of that includes having a plan, understanding the aspirations, the dreams, the hopes, the ambition of the American people, which is why I intend to create an opportunity economy, investing in small businesses, in new families, in what we can do around protecting seniors, what we can do that is about giving hard-working folks a break in bringing down the cost of living",closing statements,"['a', 'vision', 'that', 'include', 'have', 'a', 'plan', 'understand', 'the', 'aspiration', 'the', 'dream', 'the', 'hope', 'the', 'ambition', 'the', 'american', 'person', 'which', 'be', 'intend', 'create', 'an', 'opportunity', 'economy', 'investing', 'small', 'business', 'new', 'family', 'what', 'can', 'do', 'protect', 'senior', 'what', 'can', 'do', 'that', 'be', 'give', 'hard-working', 'folk', 'a', 'break', 'bring', 'the', 'cost', 'living']",-0.03787878787878788,0.28484848484848485,0.0
1095,206,KAMALA HARRIS,I believe in what we can do together that is about sustaining America's standing in the world and ensuring we have the respect that we so rightly deserve including respecting our military and ensuring we have the most lethal fighting force in the world,closing statements,"['believe', 'what', 'can', 'do', 'together', 'that', 'be', 'sustain', 'america', 'is', 'standing', 'the', 'world', 'ensure', 'have', 'the', 'respect', 'that', 'so', 'rightly', 'deserve', 'include', 'respect', 'military', 'ensure', 'have', 'the', 'most', 'lethal', 'fight', 'force', 'the', 'world']",0.22857142857142856,0.37857142857142856,0.16666666666666666
1096,206,KAMALA HARRIS,I will be a president that will protect our fundamental rights and freedoms including the right of a woman to make decisions about her own body and not have her government tell her what to do,closing statements,"['will', 'be', 'a', 'president', 'that', 'will', 'protect', 'fundamental', 'right', 'freedom', 'include', 'the', 'right', 'a', 'woman', 'make', 'decision', 'own', 'body', 'not', 'have', 'government', 'tell', 'what', 'do']",0.3904761904761904,0.6904761904761904,0.75
1097,206,KAMALA HARRIS,"I'll tell you, I started my career as a prosecutor",closing statements,"['will', 'tell', 'start', 'career', 'a', 'prosecution']",0.0,0.0,0.75
1098,206,KAMALA HARRIS,I was a D.A,closing statements,"['be', 'a', 'da']",0.0,0.0,1.0
1099,206,KAMALA HARRIS,I was an attorney general,closing statements,"['be', 'an', 'attorney', 'general']",0.05000000000000002,0.5,1.0
1100,206,KAMALA HARRIS,A United States senator,closing statements,"['a', 'senator']",0.0,0.0,1.0
1101,206,KAMALA HARRIS,And now vice president,closing statements,"['now', 'vice', 'president']",0.0,0.0,1.0
1102,206,KAMALA HARRIS,I've only had one client,closing statements,"['have', 'only', 'have', 'one', 'client']",0.0,1.0,0.75
1103,206,KAMALA HARRIS,The people,closing statements,"['the', 'person']",0.0,0.0,1.0
1104,206,KAMALA HARRIS,"And I'll tell you, as a prosecutor I never asked a victim or a witness are you a Republican or a Democrat",closing statements,"['will', 'tell', 'a', 'prosecution', 'never', 'ask', 'a', 'victim', 'a', 'witness', 'be', 'a', 'republican', 'a', 'democrat']",-0.07500000000000001,0.05,0.75
1105,206,KAMALA HARRIS,"The only thing I ever asked them, are you okay? And that's the kind of president we need right now",closing statements,"['the', 'only', 'thing', 'ever', 'ask', 'be', 'okay', 'that', 'be', 'the', 'kind', 'president', 'need', 'right', 'now']",0.3464285714285714,0.7339285714285714,1.0
1106,206,KAMALA HARRIS,Someone who cares about you and is not putting themselves first,closing statements,"['someone', 'who', 'care', 'be', 'not', 'put', 'first']",0.25,0.3333333333333333,1.0
1107,206,KAMALA HARRIS,I intend to be a president for all Americans and focus on what we can do over the next 10 and 20 years to build back up our country by investing right now in you the American people.,closing statements,"['intend', 'be', 'a', 'president', 'all', 'americans', 'focus', 'what', 'can', 'do', 'the', 'next', '10', '20', 'year', 'build', 'back', 'country', 'investing', 'right', 'now', 'the', 'american', 'person']",0.07142857142857142,0.13392857142857142,0.25
1108,208,DONALD TRUMP,Why hasn't she done it? She's been there for 3 1/2 years,closing statements,"['have', 'not', 'do', 'be', 'be', 'there', '3', '2', 'year']",0.0,0.0,0.75
1109,208,DONALD TRUMP,They've had 3 1/2 years to fix the border,closing statements,"['have', 'have', '3', '2', 'year', 'fix', 'the', 'border']",0.0,0.0,0.75
1110,208,DONALD TRUMP,They've had 3 1/2 years to create jobs and all the things we talked about,closing statements,"['have', 'have', '3', '2', 'year', 'create', 'job', 'all', 'the', 'thing', 'talk', 'about']",0.0,0.0,0.75
1111,208,DONALD TRUMP,"Why hasn't she done it? She should leave right now, go down to that beautiful white house, go to the capitol, get everyone together and do the things you want to do",closing statements,"['have', 'not', 'do', 'should', 'leave', 'right', 'now', 'go', 'beautiful', 'white', 'house', 'go', 'the', 'capitol', 'get', 'everyone', 'together', 'do', 'the', 'thing', 'want', 'do']",0.37857142857142856,0.5119047619047619,0.08333333333333333
1112,208,DONALD TRUMP,But you haven't done it,closing statements,"['have', 'not', 'do']",0.0,0.0,1.0
1113,208,DONALD TRUMP,And you won't do it,closing statements,"['wo', 'not', 'do']",0.0,0.0,0.75
1114,208,DONALD TRUMP,Because you believe in things that the American people don't believe in,closing statements,"['believe', 'thing', 'the', 'american', 'person', 'do', 'not', 'believe']",0.0,0.0,-0.25
1115,208,DONALD TRUMP,You believe in things like we're not going to frack,closing statements,"['believe', 'thing', 'be', 'not', 'go', 'track']",0.0,0.0,1.0
1116,208,DONALD TRUMP,We're not going to take fossil fuel,closing statements,"['be', 'not', 'go', 'take', 'fossil', 'fuel']",0.0,0.0,1.0
1117,208,DONALD TRUMP,"We're not going to do, things that are going to make this country strong, whether you like it or not",closing statements,"['be', 'not', 'go', 'do', 'thing', 'that', 'be', 'go', 'make', 'this', 'country', 'strong', 'like', 'not']",0.4333333333333333,0.7333333333333333,1.0
1118,208,DONALD TRUMP,Germany tried that and within one year they were back to building normal energy plants,closing statements,"['try', 'that', 'one', 'year', 'be', 'back', 'build', 'normal', 'energy', 'plant']",0.075,0.32499999999999996,0.75
1119,208,DONALD TRUMP,We're not ready for it,closing statements,"['be', 'not', 'ready']",-0.1,0.5,1.0
1120,208,DONALD TRUMP,We can't sacrifice our country for the sake of bad vision,closing statements,"['ca', 'not', 'sacrifice', 'country', 'the', 'sake', 'bad', 'vision']",-0.6999999999999998,0.6666666666666666,0.0
1121,208,DONALD TRUMP,But I just ask one simple question,closing statements,"['just', 'ask', 'one', 'simple', 'question']",0.0,0.35714285714285715,0.375
1122,208,DONALD TRUMP,Why didn't she do it? We're a failing nation,closing statements,"['do', 'not', 'do', 'be', 'a', 'fail', 'nation']",-0.5,0.29999999999999993,1.0
1123,208,DONALD TRUMP,We're a nation that's in serious decline,closing statements,"['be', 'a', 'nation', 'that', 'be', 'serious', 'decline']",-0.3333333333333333,0.6666666666666666,1.0
1124,208,DONALD TRUMP,We're being laughed at all over the world,closing statements,"['be', 'be', 'laugh', 'all', 'the', 'world']",0.3,0.1,1.0
1125,208,DONALD TRUMP,"All over the world, they laugh, I know the leaders very well",closing statements,"['all', 'the', 'world', 'laugh', 'know', 'the', 'leader', 'very', 'well']",0.25,0.2,0.75
1126,208,DONALD TRUMP,They're coming to see me,closing statements,"['be', 'come', 'see']",0.0,0.0,0.75
1127,208,DONALD TRUMP,They call me,closing statements,['call'],0.0,0.0,1.0
1128,208,DONALD TRUMP,We're laughed at all over the world,closing statements,"['be', 'laugh', 'all', 'the', 'world']",0.3,0.1,1.0
1129,208,DONALD TRUMP,They don't understand what happened to us as a nation,closing statements,"['do', 'not', 'understand', 'what', 'happen', 'a', 'nation']",0.0,0.0,1.0
1130,208,DONALD TRUMP,We're not a leader,closing statements,"['be', 'not', 'a', 'leader']",0.0,0.0,1.0
